name,age,vintage,vol,ml,price
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2015One of 230 Bottles (Cask 115)",24,1991,53.70%,700,236 €July 2018
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2015One of 102 Bottles (Cask 133)",27,1988,59.50%,700,487 €March 2019
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2015One of 222 Bottles (Cask 114)",24,1991,53.00%,700,225 €November 2018
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2013One of 120 Bottles (Cask 132)",25,1988,47.60%,700,276 €January 2019
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2014One of 217 Bottles (Cask 135)",26,1988,58.70%,700,371 €April 2019
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2014One of 247 Bottles",23,1991,53.70%,700,205 €January 2015
"Littlemill, Gordon & MacPhailConnoisseurs Choice b.2011",20,1991,43.00%,700,262 €November 2018
"Littlemill, Gordon & MacPhailConnoisseurs Choice b.2007",16,1991,43.00%,700,234 €May 2019
"Littlemill, Gordon & MacPhailConnoisseurs Choice b.2002",17,1985,40.00%,700,169 €February 2019
"Littlemill, Gordon & MacPhailRare Old b.2015One of 126 Bottles",24,1991,46.00%,700,280 €April 2019
"Littlemill, Gordon & MacPhailReserve  b.2008(Cask 92)",17,1991,57.40%,700,189 €February 2019
"Littlemill, Gordon & MacPhailConnoisseurs Choice b.2010",19,1991,43.00%,700,188 €May 2019
"Littlemill, Gordon & MacPhailRare Old b.2013",28,1985,46.00%,700,287 €November 2018
"Littlemill, Gordon & MacPhailRare Old b.2015(Cask ro/15/04)",24,1991,45.50%,700,200 €June 2018
"Littlemill, Gordon & MacPhailConnoisseurs Choice b.2012",21,1991,43.00%,700,161 €April 2019
"Littlemill, Gordon & MacPhailConnoisseurs Choice b.2005",20,1985,40.00%,700,190 €May 2019
"Littlemill, Hart BrothersFinest Collection b.2013One of 208 Bottles (Cask 601)",21,1992,53.00%,700,225 €April 2018
"Littlemill, Hart BrothersFinest Collection b.2012",20,1992,46.00%,700,194 €May 2018
"Littlemill, Hart BrothersFinest Collection b.2014",26,1988,52.00%,700,280 €April 2019
"Littlemill, Hart BrothersFinest Collection b.2012",24,1988,54.00%,700,242 €April 2019
"Littlemill, Hart Brothers b.2014One of 606 Bottles (Cask 1253)",25,1989,52.10%,700,329 €May 2019
"Littlemill, Hart Brothers b.2014One of 312 Bottles (Cask 2243)",24,1990,53.10%,700,235 €June 2019
"Littlemill, Hart Brothers b.2013",21,1992,53.00%,700,328 €February 2019
"Littlemill, Hart BrothersFinest Collection b.2014",26,1988,52.50%,700,362 €March 2019
"Littlemill, Hart BrothersFinest Collection b.2013",25,1988,52.20%,700,321 €June 2016
"Littlemill, Hart BrothersRoyal WeddingOne of 820 Bottles",20,,46.00%,700,240 €May 2019
"Littlemill, Hart BrothersMedinah b.2012One of 450 Bottles",21,,46.00%,700,187 €April 2016
"Littlemill, Hart BrothersDiamond JubileeOne of 495 Bottles",21,,46.00%,700,282 €March 2019
"Littlemill, Hart BrothersCask Strength b.2018One of 360 Bottles (Cask 151011)",28,1990,51.20%,700,336 €June 2019
"Littlemill, Hart BrothersHand Bottled b.2004",20,1984,46.00%,700,122 €May 2015
"Littlemill, Hart BrothersFinest Collection b.2008",16,1992,46.00%,700,145 €October 2017
"Littlemill, Hart Brothers b.2012",20,1992,55.10%,700,179 €October 2017
"Littlemill, Hart BrothersFinest Collection b.2013",21,1992,51.90%,700,230 €April 2019
"Littlemill, Hart BrothersFinest Collection b.2013",21,1992,46.00%,700,254 €May 2019
"Littlemill, Hart BrothersFinest Collection b.2011",21,1990,46.00%,700,190 €May 2019
"Littlemill, Hart BrothersRyder Cup 2012One of 450 Bottles",21,,46.00%,700,212 €January 2018
"Littlemill, Hart Brothers (US Import) b.2004",20,1984,46.00%,750,189 €February 2019
"Littlemill, High Spirits' Collection b.2013",21,1992,48.00%,700,315 €May 2019
"Littlemill, Hunter LaingOld & Rare b.2014One of 75 Bottles",26,1988,53.50%,700,288 €January 2019
"Littlemill, Hunter LaingThe Old Malt Cask b.2013One of 130 Bottles (Cask 9713)",21,1992,50.00%,700,192 €November 2017
"Littlemill, Hunter LaingOld & Rare b.2014One of 150 Bottles",26,1988,54.60%,700,324 €January 2019
"Littlemill, Hunter LaingOld & Rare b.2014",22,1992,53.80%,700,237 €November 2017
"Littlemill, Hunter LaingThe Old Malt Cask (20th Anniversary) b.2018One of 270 Bottles",26,1992,50.00%,700,329 €May 2019
"Littlemill, Ian MacleodDun Bheagan b.2005(Cask 9025)",21,1984,46.00%,700,223 €July 2018
"Littlemill, Ian MacleodChieftain´s b.2002One of 720 Bottles",18,1984,46.00%,700,209 €July 2016
"Littlemill, Ian MacleodChieftain´s b.2014One of 349 Bottles (Cask 103805 103806)",22,1992,50.70%,700,289 €September 2018
"Littlemill, Ian MacleodChieftain´s b.2014One of 349 Bottles",22,1992,46.00%,750,204 €April 2019
"Littlemill, Ian MacleodChieftain´s (US Import) b.2014One of 349 Bottles",22,1992,46.00%,700,192 €June 2018
"Littlemill, Jack Wiebers Whisky WorldKreuzritter b.2015One of 144 Bottles (Cask 1067)",27,1988,47.70%,700,480 €February 2019
"Littlemill, Jack Wiebers Whisky WorldAuld Distillers Collection b.2007One of 140 Bottles",16,1991,53.50%,700,172 €December 2014
"Littlemill, Jack Wiebers Whisky WorldPrenzlow Portfolio Collection b.2011One of 120 Bottles",22,1989,54.90%,700,380 €February 2019
"Littlemill, Jack Wiebers Whisky WorldFighting Fish b.2014One of 172 Bottles (Cask 52)",24,1990,52.30%,700,329 €May 2019
"Littlemill, Jack Wiebers Whisky WorldGreat Ocean Liners b.2013One of 144 Bottles (Cask 1035)",23,1990,51.70%,700,436 €March 2019
"Littlemill, Jack Wiebers Whisky WorldOld Train Line b.2010One of 272 Bottles (Cask rn10-28)",20,1990,53.60%,700,325 €June 2019
"Littlemill, Jack Wiebers Whisky WorldOld Passenger Liners b.2014One of 252 Bottles (Cask 1902)",22,1992,49.10%,700,248 €June 2019
"Littlemill, Jack Wiebers Whisky WorldScottish Castles b.2013One of 180 Bottles",28,1985,49.00%,700,369 €May 2019
"Littlemill, Jean BoyerOne Shot b.2012",20,1992,46.00%,700,206 €October 2017
"Littlemill, John McCrae & Co.Mccrae´s b.2013One of 206 Bottles",21,1992,54.80%,700,226 €June 2019
"Littlemill, KierzekRare Selection b.2012One of 192 Bottles (Cask 8)",24,1988,54.90%,500,199 €December 2017
"Littlemill, Lady of the Glen b.2013One of 320 Bottles",21,1992,53.60%,700,191 €April 2018
"Littlemill, Liquid Sun b.2013",25,1988,49.30%,700,261 €January 2019
"Littlemill, Liquid Sun b.2013",23,1990,51.10%,700,282 €March 2019
"Littlemill, Liquid Sun b.2011One of 255 Bottles",22,1989,52.50%,700,242 €March 2019
"Littlemill, Liquid Sun b.2012One of 326 Bottles",24,1988,52.90%,700,227 €February 2019
"Littlemill, Liquid Treasures b.2014One of 147 Bottles",26,1988,52.70%,700,255 €December 2017
"Littlemill, Lombard (US Import) b.2003",13,1990,50.00%,750,154 €October 2017
"Littlemill, Maltbarn b.2012One of 131 Bottles",20,1992,52.40%,700,365 €March 2018
"Littlemill, Maltbarn b.2014One of 158 Bottles",24,1990,50.60%,700,350 €December 2018
"Littlemill, Malts of Scotland b.2015One of 158 Bottles (Cask 15006)",25,1990,55.10%,700,320 €April 2019
"Littlemill, Malts of Scotland b.2012One of 125 Bottles (Cask 12028)",24,1988,52.10%,700,305 €April 2019
"Littlemill, Malts of Scotland b.2011One of 325 Bottles (Cask 2511)",22,1989,52.80%,700,350 €March 2019
"Littlemill, Malts of Scotland b.2015One of 189 Bottles (Cask 15077)",25,1990,50.20%,700,300 €April 2019
"Littlemill, Malts of Scotland b.2010One of 183 Bottles",20,1990,53.90%,700,250 €April 2019
"Littlemill, Malts of Scotland b.2010One of 142 Bottles (Cask 915)",20,1990,54.30%,700,250 €February 2019
"Littlemill, Malts of Scotland b.2013One of 185 Bottles (Cask 13035)",25,1988,52.10%,700,270 €June 2019
"Littlemill, Master of Malt b.2012One of 273 Bottles",21,1991,52.40%,700,198 €June 2019
"Littlemill, Moon-ImportParis b.2004One of 480 Bottles",14,1990,46.00%,700,506 €June 2019
"Littlemill, Moon-ImportLe Fanciulle Dell b.2008",28,1980,55.10%,750,873 €March 2018
"Littlemill, Moon-ImportThe Animals b.1990One of 600 Bottles (Cask 3447)",23,1967,46.00%,750,698 €December 2018
"Littlemill, Murray McDavid b.2006One of 3500 Bottles",15,1991,46.00%,700,150 €November 2017
"Littlemill, Murray McDavid b.2007One of 900 Bottles",16,1991,46.00%,700,251 €June 2018
"Littlemill, Murray McDavid b.2008One of 1215 Bottles",18,1990,53.50%,700,198 €June 2019
"Littlemill, Original Bottling",12,,40.00%,700,143 €June 2019
"Littlemill, Original BottlingGlen Fahrn b.2012One of 181 Bottles (Cask 16215)",23,1989,52.90%,700,207 €December 2018
"Littlemill, Original BottlingKierzek Rare Selection b.2012One of 226 Bottles (Cask 3587)",23,1989,58.10%,500,124 €January 2015
"Littlemill, Original BottlingFirst Edition b.2012One of 3000 Bottles",21,,46.00%,700,401 €June 2019
"Littlemill, Original Bottling b.1996",32,1964,40.00%,700,1402 €April 2019
"Littlemill, Original BottlingOne of 301 Bottles",22,,50.60%,700,1170 €September 2018
"Littlemill, Original Bottling",5,,40.00%,700,68 €November 2012
"Littlemill, Original BottlingKierzek Rare Selection b.2015One of 209 Bottles (Cask 302)",23,1992,57.00%,500,199 €March 2018
"Littlemill, Original Bottling b.2015(Cask 6)",26,1989,54.00%,500,276 €December 2018
"Littlemill, Original BottlingOne of 289 Bottles",,1991,55.10%,700,495 €February 2019
"Littlemill, Original BottlingPure Malt",5,,43.00%,750,494 €April 2019
"Littlemill, Original BottlingGlen Fahrn b.2012One of 181 Bottles (Cask 16215)",23,1989,52.90%,700,207 €December 2018
"Littlemill, Original Bottling",30,,40.00%,700,857 €January 2019
"Littlemill, Original BottlingWorld Cup b.2014One of 185 Bottles (Cask 1)",22,1992,52.70%,700,329 €March 2019
"Littlemill, Original Bottling",12,,40.00%,700,143 €June 2019
"Littlemill, Original Bottling",8,,43.00%,750,171 €February 2019
"Littlemill, Original BottlingFirst Edition b.2012One of 3000 Bottles",21,,46.00%,700,401 €June 2019
"Littlemill, Original BottlingGlen Fahrn b.2011One of 310 Bottles (Cask 7)",22,1989,55.10%,700,286 €February 2018
"Littlemill, Original BottlingCelestial EditionOne of 250 Bottles",40,,46.80%,700,8518 €June 2019
"Littlemill, Original BottlingRomantic Rhine Collection b.2011One of 153 Bottles (Cask 6)",22,1989,55.10%,700,265 €February 2019
"Littlemill, Original BottlingFirst Edition b.2012One of 3000 Bottles",21,,46.00%,750,357 €April 2017
"Littlemill, Original BottlingOne of 268 Bottles",28,,51.20%,700,2582 €January 2018
"Littlemill, Original BottlingHand Bottled Ceramic b.1980",30,1950,53.50%,750,291 €January 2013
"Littlemill, Original BottlingWhiskyman b.2013One of 60 Bottles",23,1990,49.60%,700,231 €November 2016
"Littlemill, Original Bottling2nd Release b.2014One of 4600 Bottles",21,,47.00%,700,284 €June 2019
"Littlemill, Original BottlingPure Malt (1970s)",,,42.86%,750,419 €May 2018
"Littlemill, Original Bottling (1980s)",,,40.00%,750,135 €September 2018
"Littlemill, Original Bottling (Clear Bottle)",8,,40.00%,700,307 €May 2019
"Littlemill, Original Bottling (Green Bottle)",12,,43.00%,750,493 €December 2017
"Littlemill, Original Bottling (Green Bottle)",8,,40.00%,700,174 €June 2019
"Littlemill, Original Bottling (Green Bottle)",5,,40.00%,700,231 €March 2019
"Littlemill, Original BottlingFull Proof (Italian Import)",12,,54.00%,700,189 €December 2017
"Littlemill, Original BottlingFull Proof (Italian Import)",12,,54.00%,750,255 €March 2019
"Littlemill, Original Bottling (US Import)",17,,43.00%,750,424 €June 2019
"Littlemill, Original Bottling (US Import)",8,,40.00%,750,117 €September 2017
"Littlemill, Original Bottling (US Import)",12,,40.00%,750,145 €August 2017
"Littlemill, Part des AngesClosed Distilleries b.2013One of 254 Bottles",21,1992,55.40%,700,573 €January 2018
"Littlemill, Part des AngesClosed Distilleries b.2008One of 300 Bottles",17,1991,51.90%,700,243 €June 2019
"Littlemill, Part Nan AngelenUltimate Selection MMXIIIOne of 1073 Bottles",,1992,46.00%,700,205 €August 2018
"Littlemill, Riegger's Selection Wooden Box b.2014One of 275 Bottles",22,1992,52.90%,500,200 €August 2018
"Littlemill, Riegger's Selection b.2015One of 225 Bottles (Cask 299)",23,1992,53.80%,500,236 €July 2018
"Littlemill, Riegger's Selection b.2010One of 198 Bottles",20,1990,53.60%,500,150 €August 2015
"Littlemill, Riegger's Selection b.2012One of 629 Bottles",20,1992,54.50%,500,125 €April 2015
"Littlemill, Robert GrahamTreasurer Selection Strong Box b.2013One of 230 Bottles (Cask 99)",28,1985,50.50%,700,287 €November 2018
"Littlemill, Robert Scott & CoScott´s Selection b.2004",20,1984,62.10%,750,284 €April 2019
"Littlemill, Robert Scott & CoScott´s Selection b.2008",18,1990,56.60%,700,213 €October 2017
"Littlemill, Robert Scott & CoScott´s Selection b.2007",17,1990,57.00%,700,195 €April 2018
"Littlemill, Robert Scott & CoScott´s Selection Strong Box b.2006",22,1984,56.00%,700,223 €August 2017
"Littlemill, Robert Scott & CoScott´s Selection b.2012",20,1992,55.60%,700,239 €February 2019
"Littlemill, Robert Scott & CoScott´s Selection b.2011",21,1990,53.90%,700,185 €September 2018
"Littlemill, Robert Scott & CoScott´s Selection b.2004",20,1984,61.30%,700,261 €July 2017
"Littlemill, Robert Scott & CoScott´s Selection b.2010",,,57.80%,700,191 €March 2018
"Littlemill, Scotch Malt Whisky Society97.16One of 205 Bottles",18,,56.40%,700,195 €October 2014
"Littlemill, Scotch Malt Whisky Society97.5 b.2005",15,1990,57.10%,700,350 €October 2018
"Littlemill, Scotch Malt Whisky Society97.4 b.2005",15,1990,56.60%,700,350 €August 2017
"Littlemill, Scotch Malt Whisky Society97.21 b.2011One of 217 Bottles",21,1990,54.70%,700,331 €April 2019
"Littlemill, Scotland-and-MaltsCask Collection b.2012(Cask 4044)",20,1992,48.20%,500,222 €October 2018
"Littlemill, Scotland-and-MaltsCask Collection b.2016(Cask 181014)",24,1992,51.30%,500,268 €April 2019
"Littlemill, Signatory Vintage b.2006One of 639 Bottles (Cask 2998 99)",16,1990,43.00%,700,215 €June 2017
"Littlemill, Signatory Vintage b.1996One of 564 Bottles (Cask 2440)",12,1984,43.00%,700,224 €March 2019
"Littlemill, Signatory Vintage10th AnniversaryOne of 192 Bottles (Cask 5275)",32,1998,49.10%,700,783 €December 2017
"Littlemill, Signatory VintageSilent Stills b.1996One of 180 Bottles (Cask 5273)",31,1965,46.50%,700,758 €May 2019
"Littlemill, Signatory Vintage b.1997One of 870 Bottles (Cask 879)",8,1989,43.00%,700,178 €February 2019
"Littlemill, Signatory Vintage Strong Box b.1993One of 225 Bottles (Cask 2144)",18,1975,55.80%,700,461 €October 2018
"Littlemill, Signatory Vintage b.2002One of 262 Bottles (Cask 1132)",25,1977,49.40%,700,613 €September 2018
"Littlemill, Signatory Vintage b.2003",13,1990,43.00%,350,124 €July 2017
"Littlemill, Signatory Vintage b.2002One of 792 Bottles (Cask 2965)",12,1990,43.00%,700,149 €April 2017
"Littlemill, Signatory Vintage b.2011One of 273 Bottles (Cask 2915)",28,1983,49.50%,700,243 €October 2017
"Littlemill, Signatory Vintage b.2003One of 414 Bottles (Cask 2975)",13,1990,43.00%,700,189 €February 2019
"Littlemill, Signatory Vintage Strong Box b.2000One of 224 Bottles (Cask 1151)",23,1977,49.00%,700,386 €March 2018
"Littlemill, Signatory VintageOne of 670 Bottles (Cask 1510)",9,,43.00%,700,161 €December 2018
"Littlemill, Signatory Vintage b.1997One of 880 Bottles (Cask 881)",8,1989,43.00%,700,120 €October 2015
"Littlemill, Signatory Vintage b.2006One of 320 Bottles (Cask 2992)",16,1990,43.00%,700,210 €September 2016
"Littlemill, Signatory Vintage b.2006One of 654 Bottles (Cask 2994)",16,1990,43.00%,700,227 €February 2019
"Littlemill, Signatory Vintage b.1999One of 910 Bottles (Cask 885)",10,1989,43.00%,700,187 €April 2018
"Littlemill, Signatory Vintage b.2000One of 768 Bottles (Cask 1515)",10,1990,43.00%,700,196 €August 2018
"Littlemill, Silver Seal b.2013One of 290 Bottles (Cask 33)",23,1990,54.80%,700,431 €June 2019
"Littlemill, Silver Seal b.2011One of 120 Bottles",22,1989,49.80%,700,326 €August 2017
"Littlemill, Silver Seal b.2010One of 237 Bottles",20,1990,46.00%,700,311 €March 2018
"Littlemill, Speciality Drinks b.2011One of 183 Bottles (Cask 3120)",22,1989,55.70%,700,358 €December 2018
"Littlemill, That Boutique-y Whisky CompanyOne of 151 Bottles (Batch 1)",,,47.40%,500,171 €June 2019
"Littlemill, The Auld Alliance b.2014One of 79 Bottles",24,1990,49.80%,700,352 €February 2019
"Littlemill, The Daily DramThe Nectar of the Daily Drams b.2013",25,1988,49.30%,700,316 €April 2019
"Littlemill, The Daily DramClassic Car Series (Lamborghini Miura) b.2014",26,1988,54.10%,700,309 €October 2018
"Littlemill, The Highlands & IslandsScottish Castles (Cantallon Castle) b.2013(Cask 101)",28,1985,49.00%,700,336 €March 2019
"Littlemill, The Highlands & IslandsScottish Castles (Urquhart Castle on Loch Ness) b.2004One of 150 Bottles",20,1984,56.30%,700,290 €June 2018
"Littlemill, The Perfect Dram b.2011One of 244 Bottles",22,1989,51.50%,700,288 €March 2019
"Littlemill, The Perfect Dram b.2011",22,1989,49.80%,700,307 €May 2019
"Littlemill, The Perfect Dram b.2012One of 202 Bottles",23,1989,42.70%,700,255 €March 2019
"Littlemill, The Perfect Dram b.2013One of 304 Bottles",24,1989,52.90%,700,265 €May 2019
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2011One of 270 Bottles (Cask 99)",26,1985,53.00%,700,185 €December 2015
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2016One of 235 Bottles (Cask 3898)",32,1984,46.90%,700,400 €August 2018
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2013One of 375 Bottles (Cask 104)",28,1985,46.00%,700,243 €March 2019
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2012One of 250 Bottles (Cask 110)",27,1985,46.00%,700,246 €March 2019
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2015One of 260 Bottles (Cask 3901)",31,1984,48.50%,700,454 €February 2019
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2013One of 400 Bottles (Cask 97)",28,1985,46.00%,700,282 €August 2018
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2015One of 325 Bottles (Cask 4235)",30,1985,44.00%,700,351 €December 2018
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2010One of 480 Bottles (Cask 105)",25,1985,46.00%,700,202 €February 2019
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2014One of 270 Bottles (Cask 3904)",30,1984,49.00%,700,357 €November 2018
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2012One of 280 Bottles",27,1985,46.00%,700,90 €August 2013
"Littlemill, The Vintage Malt Whisky Co Ltd.Cooper´s Choice b.2015One of 230 Bottles (Cask 3902)",31,1984,46.50%,700,346 €March 2018
"Littlemill, The Whisky AgencyLiquid Library b.2013One of 199 Bottles",24,1989,48.70%,700,269 €March 2019
"Littlemill, The Whisky Agency b.2011One of 162 Bottles",23,1988,49.30%,700,449 €June 2019
"Littlemill, The Whisky AgencyLiquid Library b.2011One of 221 Bottles",22,1989,48.30%,700,258 €April 2019
"Littlemill, The Whisky Agency b.2015One of 305 Bottles",26,1989,51.20%,700,282 €April 2019
"Littlemill, The Whisky AgencyLiquid Library b.2012One of 313 Bottles",20,1992,51.60%,700,192 €March 2019
"Littlemill, The Whisky AgencyThe Perfect Dram b.2012One of 202 Bottles",23,1989,52.70%,700,279 €May 2019
"Littlemill, The Whisky Agency b.2013One of 95 Bottles",25,1988,52.70%,700,460 €February 2019
"Littlemill, The Whisky Agency b.2013One of 110 Bottles",25,1988,47.10%,700,459 €April 2019
"Littlemill, The Whisky Agency b.2013One of 90 Bottles",24,1989,50.40%,700,454 €February 2019
"Littlemill, The Whisky Agency b.2010One of 264 Bottles",21,1989,47.10%,700,457 €June 2019
"Littlemill, The Whisky Agency b.2012One of 309 Bottles",24,1988,50.30%,700,430 €May 2019
"Littlemill, The Whisky AgencyGrotesque Crocs b.2010One of 239 Bottles",21,1989,51.30%,700,384 €March 2019
"Littlemill, The Whisky AgencyMaster Lesson Three b.2012",22,1990,55.40%,700,701 €April 2019
"Littlemill, The Whisky AgencyEarly Flying b.2014One of 275 Bottles",23,1991,48.00%,700,330 €February 2019
"Littlemill, The Whisky Agency b.2012One of 719 Bottles",22,1990,52.20%,700,238 €March 2019
"Littlemill, The Whisky Agency b.2014One of 196 Bottles",22,1992,52.00%,700,701 €April 2019
"Littlemill, The Whisky Agency b.2013One of 332 Bottles",23,1990,52.40%,700,251 €June 2019
"Littlemill, The Whisky Agency b.2013One of 167 Bottles",25,1988,48.70%,700,395 €April 2019
"Littlemill, The Whisky Agency b.2014One of 282 Bottles",25,1989,50.90%,700,329 €May 2019
"Littlemill, The Whisky Agency b.2014One of 147 Bottles (Cask 7)",26,1988,51.20%,700,454 €February 2019
"Littlemill, The Whisky AgencyLiquid Library b.2013One of 212 Bottles",24,1989,50.40%,700,233 €March 2019
"Littlemill, The Whisky AgencyLiquid Library b.2013",23,1990,53.30%,700,88 €February 2019
"Littlemill, The Whisky Agency b.2012One of 312 Bottles",22,1990,55.40%,700,370 €June 2019
"Littlemill, The Whisky Agency b.2012",24,1988,52.90%,700,306 €May 2019
"Littlemill, The Whisky AgencyJazz Session (Second Release) b.2013One of 172 Bottles (Cask 30)",23,1990,52.30%,700,350 €March 2018
"Littlemill, The Whisky Cask b.2013(Cask 1992)",21,1992,49.90%,700,210 €June 2019
"Littlemill, The Whisky ExchangeExperimental Wooden Box b.1995One of 102 Bottles",28,1967,46.00%,700,709 €September 2018
"Littlemill, The Whisky Mercenary b.2013",21,1992,52.90%,700,227 €February 2019
"Littlemill, The Whiskyman b.2013",21,1992,50.20%,700,226 €February 2019
"Littlemill, The Whiskyman b.2012One of 159 Bottles",24,1988,54.20%,700,405 €March 2019
"Littlemill, Thosop b.2011",22,1989,55.40%,700,663 €April 2019
"Littlemill, Three Rivers TokyoThe Dance b.2011One of 289 Bottles",23,1988,54.70%,700,455 €February 2019
"Littlemill, Whisky Import NederlandFirst Cask b.2010One of 225 Bottles (Cask 726)",20,1990,56.20%,700,196 €August 2018
"Littlemill, Whisky-Doris b.2013One of 154 Bottles (Cask 30)",23,1990,49.10%,700,321 €February 2019
"Littlemill, Whisky-DorisSingle Cask b.2011One of 132 Bottles (Cask 554)",20,1991,49.00%,700,290 €December 2017
"Littlemill, Whisky-DorisSingle Cask Whisky b.2014One of 282 Bottles (Cask 37)",26,1988,51.60%,700,281 €May 2019
"Littlemill, Whisky-Doris b.2013One of 357 Bottles (Cask 32)",24,1989,51.70%,700,355 €April 2019
"Littlemill, Whisky-FässleSherry Cask b.2011",23,1988,52.40%,700,651 €January 2019
"Littlemill, Whisky-Fässle b.2013",23,1990,51.20%,700,446 €December 2018
"Littlemill, Whisky-Fässle b.2014",22,1992,50.30%,700,347 €June 2019
"Littlemill, Whisky-Fässle b.2013",24,1989,47.60%,700,361 €May 2019
"Littlemill, WhiskybaseArchives b.2013One of 134 Bottles",25,1988,51.90%,700,329 €June 2016
"Littlemill, Whiskybase b.2013One of 322 Bottles (Cask 34)",23,1990,56.00%,700,243 €March 2019
"Littlemill, Whiskybox b.2011",22,1989,55.40%,700,241 €May 2019
"Littlemill, Whiskybroker.co.uk b.2011One of 306 Bottles (Cask 35)",21,1990,55.10%,700,214 €May 2019
"Littlemill, Whiskybroker.co.uk b.2012One of 306 Bottles",21,1991,55.10%,700,193 €December 2017
"Littlemill, Whiskybroker.co.uk b.2015One of 228 Bottles (Cask 493)",23,1992,53.80%,700,210 €June 2019
"Littlemill, Whiskybroker.co.uk b.2012One of 243 Bottles (Cask 3049)",22,1990,54.40%,700,232 €May 2019
"Littlemill, WhiskymaxSpirit & Cask Range b.2012One of 240 Bottles (Cask 100)",27,1985,53.50%,700,290 €August 2018
"Rosebank, Adelphi b.2001(Cask 1462)",9,1992,61.80%,700,441 €February 2019
"Rosebank, Adelphi b.2001",9,1992,59.50%,700,230 €January 2018
"Rosebank, Adelphi (US Import) b.2005(Cask 2051)",14,1991,53.90%,750,166 €January 2014
"Rosebank, Berry Bros & Rudd b.2005(Cask 1518/1519/1520)",15,1990,46.00%,700,216 €July 2017
"Rosebank, Berry Bros & Rudd b.2008(Cask 605)",18,1990,46.00%,700,190 €September 2016
"Rosebank, BlackadderRaw Cask b.2005One of 294 Bottles (Cask 1522)",15,1990,59.50%,700,235 €June 2017
"Rosebank, BlackadderRaw Cask b.2007One of 320 Bottles (Cask 630)",16,1991,56.20%,700,348 €February 2019
"Rosebank, Blackadder b.1999(Cask 839)",10,1989,59.00%,700,190 €August 2016
"Rosebank, Bresser & TimmerCask Selection b.2006",25,1981,43.00%,700,480 €March 2019
"Rosebank, CadenheadCask Ends b.2014",25,1989,58.30%,700,803 €December 2018
"Rosebank, CadenheadAuthentic Collection b.2000One of 306 Bottles",11,1989,59.00%,700,236 €November 2018
"Rosebank, CadenheadAuthentic Collection b.2004One of 318 Bottles",15,1989,56.10%,700,278 €May 2019
"Rosebank, Cadenhead b.1993",26,1967,43.00%,700,2268 €February 2019
"Rosebank, Cadenhead b.2009One of 269 Bottles",20,1989,52.10%,700,316 €May 2019
"Rosebank, Cadenhead175th Anniversary b.2016One of 192 Bottles",25,1991,50.50%,700,822 €May 2019
"Rosebank, CadenheadAuthentic Collection b.2004One of 276 Bottles",12,1992,58.90%,700,199 €August 2017
"Rosebank, CadenheadAuthentic Collection b.2005One of 294 Bottles",16,1989,55.30%,700,237 €May 2016
"Rosebank, Cadenhead b.1997",8,1989,46.00%,700,293 €January 2018
"Rosebank, Cadenhead b.2006One of 294 Bottles",17,1989,54.20%,700,303 €May 2019
"Rosebank, Cadenhead b.2010One of 114 Bottles",20,1990,52.90%,700,600 €June 2016
"Rosebank, CadenheadAuthentic Collection b.2001One of 276 Bottles",12,1989,54.70%,700,358 €December 2018
"Rosebank, Cadenhead b.2011One of 222 Bottles",22,1989,50.10%,700,341 €May 2019
"Rosebank, Cadenhead b.2012One of 186 Bottles",21,1991,52.10%,700,341 €May 2019
"Rosebank, Cadenhead b.2008One of 280 Bottles",19,1989,53.40%,700,293 €August 2017
"Rosebank, Cadenhead b.1980",14,1966,46.00%,750,2893 €November 2018
"Rosebank, Cadenhead Strong Box b.2007One of 230 Bottles",16,1991,55.70%,700,236 €November 2018
"Rosebank, Cadenhead b.1991",11,1980,60.10%,700,523 €February 2018
"Rosebank, CadenheadAuthentic Collection b.1999One of 330 Bottles",10,1989,58.60%,700,264 €March 2017
"Rosebank, CadenheadAuthentic Collection b.2004One of 294 Bottles",15,1989,55.80%,700,305 €September 2018
"Rosebank, Cadenhead (1980s) Miniature",17,,46.00%,50,66 €February 2019
"Rosebank, Clydesdale b.2008One of 631 Bottles (Cask 0192/631)",17,1991,56.30%,700,320 €March 2019
"Rosebank, Clydesdale b.2008One of 324 Bottles (Cask 192631)",17,1991,56.30%,700,216 €December 2016
"Rosebank, Douglas LaingThe Old Malt Cask b.1999One of 336 Bottles",21,1978,50.00%,700,693 €June 2018
